park_name,park_unit,water_system_name,alternative_name,classification,pws_number,source_type,source_longitude,source_latitude,geometry,PWS_NAME,PWS_TYPE_CODE,POPULATION_SERVED_COUNT,POP_CAT_2_CODE,POP_CAT_3_CODE,POP_CAT_4_CODE,POP_CAT_5_CODE,POP_CAT_11_CODE,POP_CAT_2_DESC,POP_CAT_3_DESC,POP_CAT_4_DESC,POP_CAT_5_DESC,POP_CAT_11_DESC
Women's Rights National Historical Park,WORI,Municipal Water Service Connection,NA,Transient Non-Community Water System (TNC),NY4940015,municipal,-76.737077,42.846228,"c(-76.737077, 42.846228)",TOWN OF WATERLOO WATER DISTRICT,CWS,250,1,1,1,1,2,"<10,000","<=3,300",<10K,<=500,101-500
Wright Brothers National Memorial,WRBR,Dare County Water System,Dare County Water System,Community Water System (CWS),NC0428030,municipal,-75.661094,36.009538,"c(-75.661094, 36.009538)",DARE COUNTY WATER SYSTEM,CWS,28732,2,2,2,4,6,"10,000+","3,301-50,000","10K-49,999","10,001-100,000","10,001-50,000"
Wupatki National Monument,WUPA,WUPA Water System,NA,Transient Non-Community Water System (TNC),AZ0403717,deep groundwater,-111.373809,35.520417,"c(-111.373809, 35.520417)",WUPATKI NATIONAL MONUMENT,TNCWS,1000,1,1,1,2,3,"<10,000","<=3,300",<10K,"501-3,300","501-1,000"
Yellowstone National Park,YELL,Apollinaris Water System,NA,Non-Potable (NonPOT),NA,spring,-110.733161,44.842558,"c(-110.733161, 44.842558)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Yellowstone National Park,YELL,Apollinaris Water System,NA,Non-Potable (NonPOT),NA,spring,-110.733161,44.842558,"c(-110.733161, 44.842558)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Yellowstone National Park,YELL,BT Water System,NA,Non-Public Water System (NP),NA,spring,-109.631026,44.929243,"c(-109.631026, 44.929243)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Yellowstone National Park,YELL,BT Water System,NA,Non-Public Water System (NP),NA,spring,-109.631026,44.929243,"c(-109.631026, 44.929243)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Yellowstone National Park,YELL,EE Water System,NA,Non-Public Water System (NP),NA,shallow groundwater,-110.005539,44.488889,"c(-110.005539, 44.488889)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Yellowstone National Park,YELL,Stephens Creek Water System,NA,Non-Public Water System (NP),NA,spring,-110.771442,45.03539,"c(-110.771442, 45.03539)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Yellowstone National Park,YELL,NE Water System,NA,Non-Public Water System (NP),NA,shallow groundwater,-110.011062,45.004572,"c(-110.011062, 45.004572)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Yellowstone National Park,YELL,BL Water System,NA,Non-Public Water System (NP),NA,shallow groundwater,-111.046558,44.149773,"c(-111.046558, 44.149773)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Yellowstone National Park,YELL,SE Water System,South Entrance,Non-Public Water System (NP),NA,spring,-110.666388,44.136059,"c(-110.666388, 44.136059)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Yellowstone National Park,YELL,CA Water System,NA,Non-Transient Non-Community Water System (NTNC),WY5680074,river/stream,-110.489773,44.733712,"c(-110.489773, 44.733712)",YNP-CANYON VILLAGE,NTNCWS,4300,1,2,1,3,5,"<10,000","3,301-50,000",<10K,"3,301-10,000","3,301-10,000"
Yellowstone National Park,YELL,GV Water System,NA,Transient Non-Community Water System (TNC),WY5680077,lake/reservoir,-110.546112,44.39121,"c(-110.546112, 44.39121)",YNP-GRANT VILLAGE,TNCWS,3513,1,2,1,3,5,"<10,000","3,301-50,000",<10K,"3,301-10,000","3,301-10,000"
Yellowstone National Park,YELL,Indian Creek Water System,Indian Creek,Transient Non-Community Water System (TNC),WY5680078,shallow groundwater,-110.735772,44.88742,"c(-110.735772, 44.88742)",YNP-INDIAN CREEK,TNCWS,240,1,1,1,1,2,"<10,000","<=3,300",<10K,<=500,101-500
Yellowstone National Park,YELL,LA Water System,NA,Community Water System (CWS),WY5680079,spring,-110.40486,44.553726,"c(-110.40486, 44.553726)",YNP - LAKE VILLAGE,CWS,5925,1,2,1,3,5,"<10,000","3,301-50,000",<10K,"3,301-10,000","3,301-10,000"
Yellowstone National Park,YELL,LA Water System,NA,Community Water System (CWS),WY5680079,spring,-110.40486,44.553726,"c(-110.40486, 44.553726)",YNP - LAKE VILLAGE,CWS,5925,1,2,1,3,5,"<10,000","3,301-50,000",<10K,"3,301-10,000","3,301-10,000"
Yellowstone National Park,YELL,LA Water System,NA,Community Water System (CWS),WY5680079,spring,-110.40486,44.553726,"c(-110.40486, 44.553726)",YNP - LAKE VILLAGE,CWS,5925,1,2,1,3,5,"<10,000","3,301-50,000",<10K,"3,301-10,000","3,301-10,000"
Yellowstone National Park,YELL,LA Water System,NA,Community Water System (CWS),WY5680079,deep groundwater,-110.369776,44.567227,"c(-110.369776, 44.567227)",YNP - LAKE VILLAGE,CWS,5925,1,2,1,3,5,"<10,000","3,301-50,000",<10K,"3,301-10,000","3,301-10,000"
Yellowstone National Park,YELL,LA Water System,NA,Community Water System (CWS),WY5680079,deep groundwater,-110.369776,44.567227,"c(-110.369776, 44.567227)",YNP - LAKE VILLAGE,CWS,5925,1,2,1,3,5,"<10,000","3,301-50,000",<10K,"3,301-10,000","3,301-10,000"
Yellowstone National Park,YELL,LV Water System,NA,Transient Non-Community Water System (TNC),WY5680080,spring,-110.245844,44.914941,"c(-110.245844, 44.914941)",YNP-LAMAR RANGER STATION,TNCWS,104,1,1,1,1,2,"<10,000","<=3,300",<10K,<=500,101-500
Yellowstone National Park,YELL,LL Water System,NA,Transient Non-Community Water System (TNC),WY5680081,shallow groundwater,-110.630411,44.280174,"c(-110.630411, 44.280174)",YNP -LEWIS LAKE CG,TNCWS,294,1,1,1,1,2,"<10,000","<=3,300",<10K,<=500,101-500
Yellowstone National Park,YELL,MJ Water System,NA,Transient Non-Community Water System (TNC),WY5680082,river/stream,-110.863378,44.637352,"c(-110.863378, 44.637352)",YNP- MADISON JUNCTION WATER SYSTEM,TNCWS,1205,1,1,1,2,4,"<10,000","<=3,300",<10K,"501-3,300","1,001-3,300"
Yellowstone National Park,YELL,NS Water System,Norris,Transient Non-Community Water System (TNC),WY5680084,river/stream,-110.694631,44.73775,"c(-110.694631, 44.73775)",YNP-NORRIS,TNCWS,1515,1,1,1,2,4,"<10,000","<=3,300",<10K,"501-3,300","1,001-3,300"
Yellowstone National Park,YELL,OF Water System,Old Faithful,Community Water System (CWS),WY5680085,river/stream,-110.831564,44.458805,"c(-110.831564, 44.458805)",YNP-OLD FAITHFUL,CWS,7675,1,2,1,3,5,"<10,000","3,301-50,000",<10K,"3,301-10,000","3,301-10,000"
Yellowstone National Park,YELL,Pebble Creek Water System,NA,Transient Non-Community Water System (TNC),WY5680086,shallow groundwater,-110.113801,44.917002,"c(-110.113801, 44.917002)",YNP-PEBBLE CREEK CG,TNCWS,100,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100
Yellowstone National Park,YELL,Pebble Creek Water System,NA,Transient Non-Community Water System (TNC),WY5680086,shallow groundwater,-110.113801,44.917002,"c(-110.113801, 44.917002)",YNP-PEBBLE CREEK CG,TNCWS,100,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100
Yellowstone National Park,YELL,"TF Water System, Tower Falls",NA,Transient Non-Community Water System (TNC),WY5680089,spring,-110.38954,44.885364,"c(-110.38954, 44.885364)",YNP-TOWER FALL CG,TNCWS,495,1,1,1,1,2,"<10,000","<=3,300",<10K,<=500,101-500
Yellowstone National Park,YELL,"TR Water System, Tower Junction",NA,Transient Non-Community Water System (TNC),WY5680090,spring,-110.399796,44.911134,"c(-110.399796, 44.911134)",YNP-TOWER JUNCTION RANGER STATION,TNCWS,940,1,1,1,2,3,"<10,000","<=3,300",<10K,"501-3,300","501-1,000"
Yellowstone National Park,YELL,"TR Water System, Tower Junction",NA,Transient Non-Community Water System (TNC),WY5680090,spring,-110.395013,44.906241,"c(-110.395013, 44.906241)",YNP-TOWER JUNCTION RANGER STATION,TNCWS,940,1,1,1,2,3,"<10,000","<=3,300",<10K,"501-3,300","501-1,000"
Yellowstone National Park,YELL,MA Water System,NA,Community Water System (CWS),WY5680092,river/stream,-110.749886,44.893684,"c(-110.749886, 44.893684)",YNP-MAMMOTH HOT SPRINGS,CWS,2600,1,1,1,2,4,"<10,000","<=3,300",<10K,"501-3,300","1,001-3,300"
Yellowstone National Park,YELL,MA Water System,NA,Community Water System (CWS),WY5680092,river/stream,-110.750043,44.8929,"c(-110.750043, 44.8929)",YNP-MAMMOTH HOT SPRINGS,CWS,2600,1,1,1,2,4,"<10,000","<=3,300",<10K,"501-3,300","1,001-3,300"
Yellowstone National Park,YELL,Slough Creek Water System,NA,Transient Non-Community Water System (TNC),WY5680152,shallow groundwater,-110.30687,44.948861,"c(-110.30687, 44.948861)",YNP-SLOUGH CREEK CG,TNCWS,94,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100
Yellowstone National Park,YELL,Slough Creek Water System,NA,Transient Non-Community Water System (TNC),WY5680152,shallow groundwater,-110.30687,44.948861,"c(-110.30687, 44.948861)",YNP-SLOUGH CREEK CG,TNCWS,94,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100
Yellowstone National Park,YELL,NO Water System (Gardiner Public Water System),GARDINER PARK CO WATER DIST,Community Water System (CWS),MT0000224,municipal,-110.714929,45.037929,"c(-110.714929, 45.037929)",GARDINER PARK CO WATER DIST,CWS,700,1,1,1,2,3,"<10,000","<=3,300",<10K,"501-3,300","501-1,000"
Yellowstone National Park,YELL,WE Water System (West Yellowstone Public Water System),West Yellowstone Town of,Community Water System (CWS),MT0003136,municipal,-111.098231,44.657757,"c(-111.098231, 44.657757)",WEST YELLOWSTONE  TOWN OF,CWS,9899,1,2,1,3,5,"<10,000","3,301-50,000",<10K,"3,301-10,000","3,301-10,000"
Yosemite National Park,YOSE,BCU Merced Lake Water System,Lake Merced,Transient Non-Community Water System (TNC),CA2210504,river/stream,-119.405515,37.737529,"c(-119.405515, 37.737529)",YOSEMITE NPS-MERCED LAKE CAMP,TNCWS,150,1,1,1,1,2,"<10,000","<=3,300",<10K,<=500,101-500
Yosemite National Park,YOSE,BCU Sunrise Water System,NA,Transient Non-Community Water System (TNC),CA2210505,river/stream,-119.43252,37.794994,"c(-119.43252, 37.794994)",YOSEMITE NPS-SUNRISE HI,TNCWS,150,1,1,1,1,2,"<10,000","<=3,300",<10K,<=500,101-500
Yosemite National Park,YOSE,BCU Vogelsang Water System,Vogelsang,Transient Non-Community Water System (TNC),CA2210509,spring,-119.345715,37.795179,"c(-119.345715, 37.795179)",YOSEMITE NPS-VOGELSANG,TNCWS,150,1,1,1,1,2,"<10,000","<=3,300",<10K,<=500,101-500
Yosemite National Park,YOSE,EPU El Portal  Water System,NA,Community Water System (CWS),CA2210515,unknown groundwater,-119.776063,37.678139,"c(-119.776063, 37.678139)",YOSEMITE NPS-EL PORTAL,CWS,635,1,1,1,2,3,"<10,000","<=3,300",<10K,"501-3,300","501-1,000"
Yosemite National Park,YOSE,EPU El Portal  Water System,NA,Community Water System (CWS),CA2210515,unknown groundwater,-119.776063,37.678139,"c(-119.776063, 37.678139)",YOSEMITE NPS-EL PORTAL,CWS,635,1,1,1,2,3,"<10,000","<=3,300",<10K,"501-3,300","501-1,000"
Yosemite National Park,YOSE,EPU El Portal  Water System,NA,Community Water System (CWS),CA2210515,unknown groundwater,-119.776063,37.678139,"c(-119.776063, 37.678139)",YOSEMITE NPS-EL PORTAL,CWS,635,1,1,1,2,3,"<10,000","<=3,300",<10K,"501-3,300","501-1,000"
Yosemite National Park,YOSE,EPU El Portal  Water System,NA,Community Water System (CWS),CA2210515,unknown groundwater,-119.776063,37.678139,"c(-119.776063, 37.678139)",YOSEMITE NPS-EL PORTAL,CWS,635,1,1,1,2,3,"<10,000","<=3,300",<10K,"501-3,300","501-1,000"
Yosemite National Park,YOSE,EPU El Portal  Water System,NA,Community Water System (CWS),CA2210515,unknown groundwater,-119.776063,37.678139,"c(-119.776063, 37.678139)",YOSEMITE NPS-EL PORTAL,CWS,635,1,1,1,2,3,"<10,000","<=3,300",<10K,"501-3,300","501-1,000"
